,number_of_atoms,charge,multiplicity,dipole,molar_mass,molar_volume,electronic_spatial_extent,E_scf,zero_point_correction,E_thermal_correction,H_thermal_correction,G_thermal_correction,E_zpe,E,H,G,stoichiometry,converged,homo_energy,lumo_energy,electronegativity,hardness,ES_root_dipole,ES_root_molar_volume,ES_root_electronic_spatial_extent,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,VBur_0,VBur_1,VBur_2,VBur_3,VBur_4,VBur_5,VBur_6,VBur_7,Mulliken_charge_0,Mulliken_charge_1,Mulliken_charge_2,Mulliken_charge_3,Mulliken_charge_4,Mulliken_charge_5,Mulliken_charge_6,Mulliken_charge_7,APT_charge_0,APT_charge_1,APT_charge_2,APT_charge_3,APT_charge_4,APT_charge_5,APT_charge_6,APT_charge_7,NPA_charge_0,NPA_charge_1,NPA_charge_2,NPA_charge_3,NPA_charge_4,NPA_charge_5,NPA_charge_6,NPA_charge_7,NPA_core_0,NPA_core_1,NPA_core_2,NPA_core_3,NPA_core_4,NPA_core_5,NPA_core_6,NPA_core_7,NPA_valence_0,NPA_valence_1,NPA_valence_2,NPA_valence_3,NPA_valence_4,NPA_valence_5,NPA_valence_6,NPA_valence_7,NPA_Rydberg_0,NPA_Rydberg_1,NPA_Rydberg_2,NPA_Rydberg_3,NPA_Rydberg_4,NPA_Rydberg_5,NPA_Rydberg_6,NPA_Rydberg_7,NPA_total_0,NPA_total_1,NPA_total_2,NPA_total_3,NPA_total_4,NPA_total_5,NPA_total_6,NPA_total_7,NMR_shift_0,NMR_shift_1,NMR_shift_2,NMR_shift_3,NMR_shift_4,NMR_shift_5,NMR_shift_6,NMR_shift_7,NMR_anisotropy_0,NMR_anisotropy_1,NMR_anisotropy_2,NMR_anisotropy_3,NMR_anisotropy_4,NMR_anisotropy_5,NMR_anisotropy_6,NMR_anisotropy_7,ES_root_Mulliken_charge_0,ES_root_Mulliken_charge_1,ES_root_Mulliken_charge_2,ES_root_Mulliken_charge_3,ES_root_Mulliken_charge_4,ES_root_Mulliken_charge_5,ES_root_Mulliken_charge_6,ES_root_Mulliken_charge_7,ES_root_NPA_charge_0,ES_root_NPA_charge_1,ES_root_NPA_charge_2,ES_root_NPA_charge_3,ES_root_NPA_charge_4,ES_root_NPA_charge_5,ES_root_NPA_charge_6,ES_root_NPA_charge_7,ES_root_NPA_core_0,ES_root_NPA_core_1,ES_root_NPA_core_2,ES_root_NPA_core_3,ES_root_NPA_core_4,ES_root_NPA_core_5,ES_root_NPA_core_6,ES_root_NPA_core_7,ES_root_NPA_valence_0,ES_root_NPA_valence_1,ES_root_NPA_valence_2,ES_root_NPA_valence_3,ES_root_NPA_valence_4,ES_root_NPA_valence_5,ES_root_NPA_valence_6,ES_root_NPA_valence_7,ES_root_NPA_Rydberg_0,ES_root_NPA_Rydberg_1,ES_root_NPA_Rydberg_2,ES_root_NPA_Rydberg_3,ES_root_NPA_Rydberg_4,ES_root_NPA_Rydberg_5,ES_root_NPA_Rydberg_6,ES_root_NPA_Rydberg_7,ES_root_NPA_total_0,ES_root_NPA_total_1,ES_root_NPA_total_2,ES_root_NPA_total_3,ES_root_NPA_total_4,ES_root_NPA_total_5,ES_root_NPA_total_6,ES_root_NPA_total_7,ES_transition_0,ES_transition_1,ES_transition_2,ES_transition_3,ES_transition_4,ES_transition_5,ES_transition_6,ES_transition_7,ES_transition_8,ES_transition_9,ES_osc_strength_0,ES_osc_strength_1,ES_osc_strength_2,ES_osc_strength_3,ES_osc_strength_4,ES_osc_strength_5,ES_osc_strength_6,ES_osc_strength_7,ES_osc_strength_8,ES_osc_strength_9,ES_<S**2>_0,ES_<S**2>_1,ES_<S**2>_2,ES_<S**2>_3,ES_<S**2>_4,ES_<S**2>_5,ES_<S**2>_6,ES_<S**2>_7,ES_<S**2>_8,ES_<S**2>_9,at_0,at_1,at_2,at_3,at_4,at_5,at_6,at_7
CCN(C(=O)Oc1ccccc1OC)CC,33,0,1,1.5386,223.2712,2083.642,4281.8219,-747.922810034,0.278958,0.295625,0.29657,0.232754,-747.667388,-747.65072,-747.649776,-747.713591,C12H17NO3,1.0,-0.21518,0.00441,0.105385,0.109795,3.2568,1934.81,4143.9769,-1.223537,0.122754,-1.873635,-1.927736,-3.24811,-3.951377,-3.29977,1.010614,-0.594347,-0.44479,-1.77569,0.493763,-1.901881,-0.834757,0.360961,-0.481816,0.444892,0.748597,0.763926,-0.103493,0.538729,-0.012235,-0.333982,-0.315133,0.6609502831969792,0.6376651982378855,0.5295783511642542,0.6686595342983008,0.48772813089993705,0.4901667715544368,0.5558527375707992,0.6474984266834487,0.323877,-0.571895,-0.159861,0.373820,-0.145792,-0.128834,-0.208181,0.799958,0.479282,-0.996252,-0.013697,0.474689,-0.096272,0.026130,-0.116624,1.540729,0.27101,-0.56716,-0.24539,0.29795,-0.25379,-0.22477,-0.31243,0.94711,1.99867,1.99970,1.99899,1.99870,1.99910,1.99911,1.99903,1.99937,3.70706,6.55699,4.23295,3.68184,4.24113,4.21175,4.30138,3.00664,0.02327,0.01047,0.01344,0.02151,0.01357,0.01391,0.01201,0.04688,5.72899,8.56716,6.24539,5.70205,6.25379,6.22477,6.31243,5.05289,54.078,154.4136,71.5794,44.9436,76.2259,70.6833,85.2404,46.3384,97.5649,151.6473,142.976,121.1824,152.2408,160.5212,141.9822,74.8857,0.310923,-0.562100,-0.063731,0.356275,0.009417,-0.025531,-0.093006,0.794147,0.25091,-0.55571,-0.32523,0.30419,-0.16915,-0.26697,-0.34205,0.94041,1.99870,1.99970,1.99904,1.99872,1.99912,1.99915,1.99907,1.99936,3.72376,6.54514,4.30623,3.67408,4.15398,4.24881,4.32548,3.01337,0.02663,0.01086,0.01996,0.02301,0.01604,0.01901,0.01749,0.04686,5.74909,8.55571,6.32523,5.69581,6.16915,6.26697,6.34205,5.05959,239.33,214.73,210.38,202.62,195.24,186.11,184.97,180.48,179.23,177.51,0.0435,0.0176,0.0643,0.0026,0.0448,0.0958,0.0195,0.5461,0.1224,0.1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
CCN(C(=O)Oc1ccccc1c1ccccc1)CC,39,0,1,2.3135,269.3426,2375.529,6270.9901,-864.474492116,0.327276,0.345993,0.346937,0.278198,-864.153365,-864.134648,-864.133704,-864.202443,C17H19NO2,1.0,-0.22574,-0.01958,0.12265999999999999,0.10308,2.9756,1841.035,5934.5563,0.442083,-0.565252,0.140758,1.750908,1.155599,2.470589,2.75757,-1.501269,1.379363,0.467199,2.73886,0.914026,3.675914,3.244195,1.880964,0.169124,0.182291,0.502128,0.195072,-0.017957,0.013559,-0.167342,-0.180071,-0.466417,0.6888766519823789,0.6782567652611705,0.5466488357457521,0.6998898678414097,0.48820012586532413,0.4873348017621145,0.5503461296412838,0.6804594084329767,0.319367,-0.572709,-0.141403,0.049320,-0.140488,-0.123502,-0.188816,0.803907,0.528568,-1.006679,-0.085086,0.029106,-0.003755,-0.033319,-0.049856,1.510576,0.32056,-0.56650,-0.24868,-0.07500,-0.22626,-0.23719,-0.21041,0.94154,1.99864,1.99969,1.99898,1.99890,1.99910,1.99909,1.99905,1.99937,3.65904,6.55671,4.23629,4.06014,4.21355,4.22441,4.19879,3.01270,0.02177,0.01010,0.01340,0.01596,0.01360,0.01369,0.01257,0.04640,5.67944,8.56650,6.24868,6.07500,6.22626,6.23719,6.21041,5.05846,46.3101,138.7469,70.8794,57.9919,68.5281,70.998,64.9483,44.6468,104.0556,122.0145,144.7152,156.7028,161.3331,162.0873,149.414,65.054,0.334178,-0.552789,-0.011833,0.049575,-0.017382,0.033037,-0.076204,0.808630,0.38653,-0.54165,-0.27418,-0.07748,-0.25302,-0.16810,-0.26847,0.93737,1.99865,1.99968,1.99902,1.99893,1.99913,1.99911,1.99908,1.99936,3.59173,6.53162,4.25779,4.06028,4.23705,4.15317,4.25229,3.01693,0.02309,0.01035,0.01737,0.01827,0.01684,0.01583,0.01709,0.04634,5.61347,8.54165,6.27418,6.07748,6.25302,6.16810,6.26847,5.06263,244.52,240.32,237.9,228.97,215.31,211.8,210.35,208.48,205.0,204.72,0.0571,0.0955,0.1519,0.0142,0.0788,0.0273,0.005,0.0329,0.008,0.0096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
CCN(c1cccc(c1)OC(=O)C(C)(C)C)CC,41,0,1,1.8444,249.3522,1994.443,7066.5557,-790.649952271,0.358597,0.378317,0.379262,0.309464,-790.302611,-790.28289,-790.281946,-790.351744,C15H23NO2,1.0,-0.18976,-0.00066,0.09521,0.09455000000000001,9.8767,2507.3,6797.5843,0.43707,1.624659,0.398847,-0.711411,-0.851353,-2.021071,-1.980468,2.734048,-0.74827,-0.033477,-2.140623,0.0229,-2.743828,-1.997374,-0.586112,-0.291867,0.230378,0.430575,0.253855,0.111559,0.135835,0.001651,-0.004288,-0.332253,0.6330239144115796,0.6292479546884833,0.55254877281309,0.604153555695406,0.49142542479546886,0.5597860289490245,0.6762114537444934,0.6591409691629956,0.351324,-0.538963,-0.149665,-0.234096,-0.152552,-0.190017,0.341331,0.634353,0.719991,-1.085471,-0.276319,-0.300634,0.168772,-0.244643,0.647057,1.206576,0.31276,-0.55218,-0.29660,-0.31126,-0.20584,-0.29904,0.18876,0.84661,1.99870,1.99969,1.99897,1.99896,1.99911,1.99905,1.99903,1.99928,3.66641,6.54156,4.28442,4.29992,4.19262,4.28821,3.79428,3.10515,0.02213,0.01093,0.01321,0.01237,0.01410,0.01178,0.01793,0.04896,5.68724,8.55218,6.29660,6.31126,6.20584,6.29904,5.81124,5.15339,43.9064,106.6365,83.3848,89.6898,67.3996,87.1082,45.1011,23.05,106.9519,151.3765,136.6882,111.5533,161.0302,137.1945,145.9281,77.6535,0.336336,-0.546913,0.064748,-0.117090,-0.057630,-0.072814,0.322620,0.552274,0.26142,-0.56002,-0.16652,-0.34271,-0.28203,-0.31057,0.16364,0.72159,1.99873,1.99970,1.99899,1.99898,1.99914,1.99906,1.99901,1.99929,3.71413,6.54922,4.15334,4.32532,4.26510,4.29580,3.81836,3.22906,0.02572,0.01110,0.01419,0.01841,0.01780,0.01571,0.01899,0.05005,5.73858,8.56002,6.16652,6.34271,6.28203,6.31057,5.83636,5.27841,277.34,247.89,229.58,224.55,211.05,201.71,190.03,187.6,183.5,178.51,0.0276,0.0531,0.1735,0.1,0.2226,0.0837,0.1094,0.0803,0.1726,0.0907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
CCOC(=O)c1ccc(cc1)OC(=O)N(CC)CC,38,0,1,3.1496,265.3084,2279.359,8616.2391,-900.613404223,0.318038,0.337875,0.338819,0.266559,-900.308103,-900.288266,-900.287322,-900.359582,C14H19NO4,1.0,-0.23818,-0.03846,0.13832,0.09986,3.3982,2252.224,9023.3758,-0.396833,-1.749409,0.116884,0.454106,1.496649,2.365686,1.831854,-2.683068,0.191726,0.491158,-1.090207,1.286291,-1.261149,-0.17451,1.104303,-0.372231,-0.182352,-0.209395,-0.400604,-0.011477,-0.437306,-0.268323,-0.056211,0.341254,0.626101321585903,0.6120201384518565,0.558291378225299,0.5147891755821271,0.5423222152297043,0.6378225298930145,0.5425582127123977,0.6230333543108874,0.371110,-0.560714,-0.147677,-0.180351,-0.172713,0.056408,-0.169363,0.791488,0.801168,-1.213626,-0.187007,-0.196486,0.088628,-0.343766,0.077043,1.668846,0.32746,-0.56012,-0.26945,-0.26921,-0.17357,-0.18044,-0.18588,0.94392,1.99873,1.99969,1.99900,1.99901,1.99908,1.99889,1.99907,1.99936,3.65258,6.55021,4.25751,4.25637,4.16066,4.16608,4.17381,3.01135,0.02123,0.01023,0.01294,0.01383,0.01384,0.01547,0.01301,0.04537,5.67254,8.56012,6.26945,6.26921,6.17357,6.18044,6.18588,5.05608,40.8754,138.7042,74.1104,77.0404,62.9122,69.8545,65.6068,47.3928,116.0479,139.0329,153.084,135.7196,174.696,144.2971,169.8946,82.0725,0.328837,-0.563382,0.004647,-0.048395,-0.083198,0.065949,-0.067327,0.789107,0.25547,-0.56053,-0.26134,-0.26075,-0.23494,-0.21514,-0.23646,0.94292,1.99873,1.99969,1.99902,1.99902,1.99907,1.99888,1.99904,1.99936,3.72391,6.55049,4.24886,4.24752,4.22189,4.20000,4.22317,3.01215,0.02189,0.01035,0.01347,0.01422,0.01398,0.01626,0.01424,0.04556,5.74453,8.56053,6.26134,6.26075,6.23494,6.21514,6.23646,5.05708,253.91,248.0,246.24,235.55,217.26,207.65,198.36,196.77,192.5,189.19,0.0075,0.0042,0.3414,0.2019,0.0046,0.0101,0.0408,0.0152,0.1378,0.2282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
CCOC(=O)c1ccc2c(c1)ccc(c2)OC(=O)C(C)(C)C,42,0,1,2.2687,300.3536,2429.352,12024.3475,-998.898435843,0.346344,0.367718,0.368662,0.293481,-998.563781,-998.542407,-998.541463,-998.616644,C18H20O4,1.0,-0.22077,-0.05619,0.13848,0.08229,4.1026,2114.966,12339.2325,-1.874799,-3.265003,-1.048474,-1.350031,0.359504,0.903747,0.008467,-4.014464,0.575296,0.538144,-0.514738,1.880023,-0.331269,0.981793,2.075543,-0.541534,-0.099141,-0.158421,-0.260714,0.078254,-0.238022,-0.056114,0.09881,0.239365,0.623898678414097,0.6275173064820642,0.592983008181246,0.5150251730648207,0.6493864065449969,0.6480490874764002,0.5218691000629326,0.6561516677155443,0.343768,-0.532845,-0.226296,-0.175861,0.137887,0.139841,-0.189568,0.639085,0.755480,-1.225663,-0.218470,-0.146002,0.137867,-0.118992,0.056628,1.220382,0.30735,-0.54534,-0.25213,-0.25811,-0.03537,-0.07185,-0.18950,0.85208,1.99873,1.99969,1.99896,1.99903,1.99902,1.99901,1.99906,1.99928,3.67253,6.53466,4.24062,4.24513,4.02236,4.05910,4.17746,3.10026,0.02139,0.01100,0.01255,0.01395,0.01399,0.01374,0.01297,0.04839,5.69265,8.54534,6.25213,6.25811,6.03537,6.07185,6.18950,5.14792,44.917,110.057,76.4536,75.9853,60.4404,66.5713,64.7569,22.5598,107.9727,181.7928,133.6803,136.0063,196.1638,192.1593,147.2406,74.531,0.334065,-0.525622,-0.016100,0.003168,0.125944,0.148067,-0.024218,0.626410,0.26732,-0.53644,-0.17550,-0.21318,-0.08084,-0.07576,-0.15366,0.83280,1.99876,1.99969,1.99898,1.99904,1.99904,1.99903,1.99906,1.99928,3.71145,6.52560,4.16265,4.19949,4.06679,4.06182,4.14016,3.11919,0.02247,0.01116,0.01387,0.01465,0.01501,0.01490,0.01443,0.04874,5.73268,8.53644,6.17550,6.21318,6.08084,6.07576,6.15366,5.16720,306.69,291.11,263.49,241.63,238.51,234.33,221.9,217.59,216.64,214.97,0.0864,0.0644,0.0004,0.193,0.9619,0.0196,0.2433,0.1124,0.0012,0.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
CCOC(=O)c1cccc(c1)OC(=O)N(CC)CC,38,0,1,1.4411,265.3084,2020.655,8354.297,-900.616157519,0.317939,0.337802,0.338746,0.266351,-900.307483,-900.287621,-900.286676,-900.359071,C14H19NO4,1.0,-0.23774,-0.04197,0.139855,0.097885,7.6291,2079.224,8240.3852,0.267328,1.475366,0.176135,-0.875788,-1.086228,-2.243679,-2.137816,2.555904,-0.606647,0.07687,-1.998047,0.180383,-2.592975,-1.819568,-0.425134,-0.353423,-0.342361,-0.410808,-0.432301,-0.268215,-0.438058,-0.365402,-0.283253,0.339236,0.6283826305852738,0.6104468219005664,0.5588420390182505,0.5694619257394588,0.48882945248584014,0.5429515418502202,0.6379798615481435,0.6242920075519195,0.358943,-0.563611,-0.122386,-0.203612,-0.152528,-0.153200,0.039087,0.791390,0.639746,-1.120146,-0.072163,-0.098718,-0.007037,-0.053572,-0.195783,1.624921,0.30317,-0.56200,-0.23962,-0.21699,-0.22798,-0.20552,-0.15927,0.94368,1.99872,1.99969,1.99900,1.99897,1.99911,1.99906,1.99890,1.99936,3.67669,6.55212,4.22775,4.20412,4.21501,4.19358,4.14465,3.01141,0.02143,0.01019,0.01287,0.01390,0.01386,0.01288,0.01572,0.04554,5.69683,8.56200,6.23962,6.21699,6.22798,6.20552,6.15927,5.05632,44.3465,143.063,68.2681,72.188,68.077,70.54,64.689,46.7897,109.2122,135.6187,160.212,148.7284,161.6641,167.1781,144.6461,78.5601,0.354071,-0.521294,-0.008672,-0.034324,-0.006670,0.022907,0.041363,0.799421,0.34562,-0.49812,-0.33743,-0.20732,-0.20603,-0.14651,-0.17199,0.93273,1.99872,1.99969,1.99904,1.99899,1.99914,1.99907,1.99896,1.99936,3.63351,6.48796,4.32243,4.19081,4.19109,4.13231,4.15448,3.02289,0.02216,0.01046,0.01597,0.01752,0.01580,0.01513,0.01855,0.04502,5.65438,8.49812,6.33743,6.20732,6.20603,6.14651,6.17199,5.06727,262.89,254.99,249.28,230.99,217.51,210.2,197.79,196.83,194.72,191.76,0.0295,0.0003,0.0008,0.1712,0.0252,0.1737,0.3835,0.2567,0.0632,0.0078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
CCOC(=O)c1ccccc1OC(=O)N(CC)CC,38,0,1,1.8757,265.3084,1907.361,6061.1219,-900.60943834,0.318032,0.337736,0.338681,0.267747,-900.303364,-900.283659,-900.282715,-900.353649,C14H19NO4,1.0,-0.23349,-0.0393,0.136395,0.097095,12.1173,2307.291,5410.7935,0.870089,-0.476001,1.804401,1.284451,3.154534,3.57216,2.632883,-1.204459,-1.48303,-1.309524,-0.431368,-2.789627,-0.733615,-2.038659,-3.070919,-0.467559,0.105381,0.359902,0.151334,-0.145904,-0.085834,-0.329821,-0.354413,-0.469885,0.6718061674008811,0.6595342983008181,0.6951699181875394,0.5245437382001259,0.5480648206419132,0.48780679672750155,0.4881214600377596,0.6783354310887351,0.338271,-0.570533,0.070348,-0.166242,-0.178565,-0.128141,-0.130148,0.821640,0.643021,-1.014550,-0.269724,-0.156945,0.026481,-0.092757,0.071613,1.545353,0.35398,-0.55939,-0.18403,-0.26098,-0.18555,-0.24723,-0.20741,0.95201,1.99869,1.99968,1.99880,1.99900,1.99908,1.99909,1.99910,1.99935,3.62432,6.54940,4.16979,4.24834,4.17343,4.23442,4.19486,3.00129,0.02300,0.01032,0.01544,0.01364,0.01305,0.01372,0.01345,0.04735,5.64602,8.55939,6.18403,6.26098,6.18555,6.24723,6.20741,5.04799,42.5138,140.271,69.1773,72.5049,64.348,72.609,64.014,46.5927,118.5912,156.0938,139.507,140.3398,166.446,160.8719,168.9333,78.6747,0.257869,-0.559141,0.060764,-0.069777,-0.077517,-0.016189,-0.093935,0.875281,0.25156,-0.52427,-0.23739,-0.25117,-0.23155,-0.22116,-0.33783,0.94728,1.99866,1.99969,1.99884,1.99903,1.99908,1.99910,1.99911,1.99939,3.72697,6.51372,4.22132,4.23829,4.21764,4.20761,4.32223,3.00701,0.02281,0.01087,0.01723,0.01385,0.01483,0.01446,0.01649,0.04633,5.74844,8.52427,6.23739,6.25117,6.23155,6.22116,6.33783,5.05272,268.02,257.84,252.56,233.61,225.49,218.74,200.42,198.76,197.66,196.74,0.0365,0.0091,0.0173,0.0481,0.0694,0.0474,0.0202,0.153,0.118,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
CCOc1c(C)cc(cc1C)C,28,0,1,1.1375,164.2468,1718.289,2500.6467,-504.032607757,0.244621,0.25755,0.258494,0.204788,-503.794658,-503.781729,-503.780785,-503.834491,C11H16O,1.0,-0.21768,0.00965,0.10401500000000001,0.113665,1.1324,1896.812,2510.4214,0.335945,1.702726,-0.342774,-0.346161,-1.729662,-2.441459,-1.729716,2.528869,-0.000176,-0.009777,1.224257,-1.225817,1.198806,0.001538,-1.200014,0.029603,-0.24442,-0.48473,-0.164632,-0.159889,0.027583,0.134018,0.032196,0.686286,0.6924166142227817,0.624842668344871,0.6529263687853997,0.652218376337319,0.5653713027061045,0.6068281938325991,0.565764631843927,0.5428728760226558,0.209676,-0.538227,0.176468,0.171914,-0.273186,0.209415,-0.268073,-0.020663,0.393749,-0.853760,0.029518,0.026326,-0.091626,0.077627,-0.089119,0.599575,0.30214,-0.57959,-0.05577,-0.05411,-0.22769,-0.03379,-0.22713,-0.09014,1.99860,1.99975,1.99894,1.99894,1.99897,1.99903,1.99897,1.99927,3.67810,6.56788,4.04274,4.04107,4.21721,4.02063,4.21664,4.07649,0.02116,0.01197,0.01409,0.01410,0.01151,0.01414,0.01152,0.01438,5.69786,8.57959,6.05577,6.05411,6.22769,6.03379,6.22713,6.09014,41.9567,243.3635,64.1978,63.7656,65.6385,63.4735,66.3922,125.9062,112.6678,86.4607,156.6645,157.5016,120.9231,168.9034,126.944,65.052,0.210647,-0.523890,0.170042,0.167257,-0.162734,0.208963,-0.163462,0.248494,0.32249,-0.56173,-0.06971,-0.05849,-0.23130,-0.00281,-0.24649,-0.09234,1.99864,1.99974,1.99898,1.99898,1.99901,1.99906,1.99901,1.99926,3.65508,6.54982,4.05359,4.04247,4.21601,3.98728,4.23080,4.07866,0.02379,0.01217,0.01714,0.01704,0.01628,0.01647,0.01668,0.01441,5.67751,8.56173,6.06971,6.05849,6.23130,6.00281,6.24649,6.09234,238.76,212.79,198.0,193.4,184.92,184.13,166.37,159.1,157.59,157.14,0.0041,0.0506,0.0029,0.0062,0.5379,0.6773,0.0243,0.0033,0.0088,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
CCOc1ccc(cc1)C,22,0,1,1.195,136.1932,1155.422,2023.535,-425.406390405,0.189565,0.199708,0.200652,0.153073,-425.21849,-425.208347,-425.207403,-425.254982,C9H12O,1.0,-0.20671,0.00644,0.100135,0.106575,2.0909,1347.992,2035.0106,-0.45128,-1.790352,0.101939,0.401239,1.493391,2.357116,1.778245,-2.711591,0.251135,0.527064,-1.032384,1.366035,-1.184802,-0.088873,1.191921,-0.560377,-0.000203,-0.000354,-0.00021,-7.8e-05,-7.9e-05,5e-05,4e-05,5.2e-05,0.6099748269351793,0.5464915040906231,0.5566393958464443,0.5150251730648207,0.5303650094398993,0.6081655129011957,0.5281623662680931,0.5029106356198867,0.375655,-0.520067,-0.192897,-0.173219,-0.195355,0.179141,-0.181740,-0.026656,0.629115,-0.963660,-0.156989,-0.141026,0.032152,-0.028266,0.040499,0.634874,0.31463,-0.53572,-0.31547,-0.26668,-0.21419,-0.06252,-0.21693,-0.10537,1.99879,1.99973,1.99902,1.99903,1.99904,1.99902,1.99903,1.99929,3.66485,6.52373,4.30454,4.25361,4.20215,4.04958,4.20535,4.09099,0.02174,0.01226,0.01192,0.01404,0.01299,0.01392,0.01254,0.01509,5.68537,8.53572,6.31547,6.26668,6.21419,6.06252,6.21693,6.10537,40.9107,216.9466,86.7822,78.4179,66.4273,67.5414,66.5918,128.8169,125.1421,61.4296,139.8301,134.0615,142.4523,166.728,153.0443,54.9494,0.356589,-0.458881,-0.080436,-0.068255,-0.107633,0.201923,-0.103811,0.277118,0.33342,-0.44018,-0.34332,-0.31005,-0.27513,0.04028,-0.29982,-0.11482,1.99879,1.99974,1.99905,1.99907,1.99907,1.99904,1.99907,1.99928,3.64485,6.42810,4.32673,4.29045,4.25735,3.94510,4.28207,4.10040,0.02294,0.01234,0.01754,0.02053,0.01872,0.01557,0.01868,0.01515,5.66658,8.44018,6.34332,6.31005,6.27513,5.95972,6.29982,6.11482,244.44,211.47,179.3,178.05,170.71,163.57,163.01,159.06,156.6,151.92,0.0301,0.1831,0.2588,0.719,0.0005,0.008,0.0001,0.1335,0.0,0.0382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
CCOc1ccc(cc1)N(C)C,27,0,1,1.5754,165.2346,1450.546,3163.3749,-520.051194213,0.23542,0.248025,0.248969,0.196196,-519.818787,-519.806182,-519.805238,-519.858011,C10H15NO,1.0,-0.17143,0.01089,0.08027,0.09116,3.6897,1657.767,3145.9427,1.261509,2.612149,0.667081,0.432742,-0.724263,-1.572105,-0.949334,3.494817,0.284702,0.524926,-0.978492,1.412399,-1.106787,0.016162,1.285137,-0.590444,-0.021434,0.014956,-0.040087,-0.031822,-0.07309,-0.100074,-0.065681,0.028918,0.6095028319697923,0.5442888609188169,0.5564033983637507,0.5147891755821271,0.5626966645689113,0.664647577092511,0.5604940213971051,0.5035399622404028,0.376521,-0.526937,-0.203655,-0.185812,-0.205460,0.360570,-0.194496,-0.022247,0.534902,-0.999605,-0.059524,-0.035675,-0.114308,0.476072,-0.094077,0.648753,0.28769,-0.54002,-0.30012,-0.25450,-0.27152,0.14918,-0.27035,-0.10376,1.99875,1.99974,1.99903,1.99904,1.99908,1.99902,1.99907,1.99929,3.69187,6.52809,4.28889,4.24122,4.25980,3.83377,4.25918,4.08922,0.02168,0.01220,0.01220,0.01424,0.01264,0.01803,0.01210,0.01524,5.71231,8.54002,6.30012,6.25450,6.27152,5.85082,6.27035,6.10376,46.943,226.6484,85.5521,77.9619,83.7152,55.2127,82.1874,129.0512,115.8821,63.464,140.9735,133.8879,138.254,144.3003,140.5646,54.8525,0.387248,-0.494373,-0.136016,-0.128065,-0.136480,0.344360,-0.129983,0.263333,0.36116,-0.48964,-0.39116,-0.36407,-0.33319,0.14307,-0.34157,-0.10786,1.99874,1.99974,1.99904,1.99906,1.99909,1.99899,1.99909,1.99928,3.61731,6.47769,4.37403,4.34386,4.31530,3.83791,4.32438,4.09332,0.02278,0.01221,0.01809,0.02115,0.01880,0.02003,0.01810,0.01526,5.63884,8.48964,6.39116,6.36407,6.33319,5.85693,6.34157,6.10786,283.34,230.45,200.4,199.52,184.25,183.31,179.8,174.72,173.06,169.6,0.0465,0.4083,0.0063,0.006,0.4114,0.0994,0.0075,0.1959,0.0136,0.0349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
